"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Sweden1","Sweden2","Sweden3","WL7","WL8","WL9","Silkie1","Silkie2","Silkie3","Tibetan1","Tibetan2","Tibetan3","WC.white1","WC.white2","WC.white3"
"586","gene-LOC112530240",16.9342427810958,-2.60848168547524,0.578077960354526,-4.51233547093804,6.4117668264435e-06,0.000164685302730422,12.0940975724454,16.5861494951663,17.0610896053677,1.58872042316725,1.50827706075034,0,74.812539027833,21.960402757616,12.4207624873054,25.0061663097133,35.5853989547537,15.7022311352605,7.32324546283649,5.73233602714342,6.63222539707816
"587","gene-ZNF503",36.7286826535976,1.61322632956612,0.357614136207645,4.51108098430822,6.44980884642961e-06,0.000165478132417018,19.1489878230386,23.4157404637642,29.2475821806303,52.4277739645194,24.1324329720055,19.5601582839263,12.579099482556,26.50393436264,22.1799330130454,14.8474112463923,20.0167869120489,15.7022311352605,74.1478603112195,107.958995177868,89.0613124750495
"588","gene-LOC124417979",657.896550341201,1.61997664525518,0.359232746816682,4.50954613578662,6.49664655382792e-06,0.000166309825487282,703.473342130576,613.687531321154,481.772673142049,1534.70392877957,1313.70931991355,1674.83855306119,299.912213978835,339.250359841792,190.747423912191,192.234903505921,192.012881860025,222.822137062268,794.572132717759,641.066245702206,673.644608188938
"589","gene-LOC121107551",106.421799299914,-2.23009888849409,0.494627910136027,-4.50863940912835,6.5244691028802e-06,0.000166652137162715,150.168378191197,48.7827926328421,43.8713732709454,36.5405697328468,25.6407100327558,0,231.720253626031,210.516964366112,297.211102374809,116.434961879602,196.461056729369,105.429266193892,39.3624443627461,46.8140775550046,47.3730385505583
"590","gene-LOC121107596",110.956673274313,-1.26953200884872,0.281600377227432,-4.50827524220038,6.53567547617144e-06,0.000166753711125989,104.815512294527,120.005669876792,108.053567500662,81.02474158153,78.4304071590178,22.005178069417,168.162698345748,187.042051073488,164.131504296536,78.144269717854,209.805581337402,165.995014858468,77.8094830426377,46.8140775550046,52.1103424056141
"591","gene-LOC112532221",21.0359356893006,-2.51698603513728,0.558451733670287,-4.5070789172683,6.57261929433927e-06,0.000167326119231717,27.2117195380022,60.4906628647242,57.6827315229097,6.35488169266902,13.5744935467531,7.33505935647235,20.5237938925913,20.445892222608,34.6006955003509,9.37731236614248,38.5508488676498,11.9636046744842,4.57702841427281,0.955389337857236,1.89492154202233
"592","gene-LOC121109497",81.4926363007858,-2.2396369755393,0.497231636619199,-4.50421254521765,6.66195053099081e-06,0.000169062219304949,37.2901341817068,35.1236106956463,22.7481194738235,30.1856880401778,46.7565888832606,19.5601582839263,119.832474018033,148.422032430784,110.012467744705,118.779289971138,294.320903854942,183.940421870194,18.3081136570912,19.1077867571447,18.0017546492121
"593","gene-LOC121108352",99.3646702395119,-3.21557605866012,0.714332923034887,-4.50150896727335,6.74727178925584e-06,0.0001708296639069,73.5724268990431,10.7322143792253,6.49946270680673,15.8872042316725,49.7731430047613,12.2250989274539,155.583598863192,204.45892222608,500.379288774305,89.8659101755321,217.219206119642,131.599651419326,4.57702841427281,11.4646720542868,6.63222539707816
"594","gene-LOC121110323.s1",167.386283267353,1.06210680409445,0.236025496433454,4.49996640254458,6.79642035671293e-06,0.000171885345973228,125.980183046307,53.6610718961263,111.303298854065,314.566643787116,180.993247290041,308.072492971839,112.549837475501,137.820458685728,171.229082860711,75.7999416263183,122.324808906966,136.833728464413,189.488976350894,256.044342545739,214.126134248523
"595","gene-LOC107053849",171.150870298016,-1.43961482361282,0.320154395461255,-4.49662676515415,6.90400245931222e-06,0.000174224088319515,209.631024589054,183.423300299486,151.924940771607,39.7180105791814,90.4966236450205,46.4553759243249,215.830864805961,179.469498398448,315.842246105767,153.162768646994,459.644736498902,195.904026544678,118.087333088238,135.665285975728,72.0070185968486
"596","gene-LOC121110426",132.217523505241,-1.37849287927158,0.306740882998699,-4.49399788445358,6.98983227549404e-06,0.000175621439470882,106.831195223268,92.6873060024,118.615194399223,82.6134620046972,69.3807447945157,26.8952176403986,246.947584578599,194.614603748528,252.851236348718,113.309191090888,244.649617813932,210.858532387784,66.824614848383,96.4943231235809,59.6900285737034
"597","gene-LOC100858152",119.586952244419,-1.15885611661542,0.257902846232263,-4.49338242499182,7.01007322401693e-06,0.000175938344844342,75.588109827784,109.273455497566,103.178970470557,46.0728922718504,79.9386842197681,70.9055737792327,195.307070913369,199.158135353552,196.070607835322,139.09680009778,225.374193380107,138.329179048723,61.3321807512556,83.1188723935796,71.0595578258374
"598","gene-RLBP1",173.077257350021,-1.33232410326933,0.296606695287808,-4.49188816178451,7.0594494127142e-06,0.000176792834640883,161.254634299272,154.153624719781,211.232537971219,46.0728922718504,90.4966236450205,66.0155342082512,224.437617083499,164.324393048368,361.976506772901,163.321523710315,429.99023736994,185.435872454505,127.241389916784,98.4051017992953,111.800370979317
"599","gene-B3GNT10",18.2407680596158,-1.52837413695265,0.340337837293622,-4.49075585925542,7.09708637941456e-06,0.000177542621845116,19.1489878230386,45.8558250748716,25.1854179888761,6.35488169266902,12.0662164860027,2.44501978549078,19.1996781575854,22.71765802512,26.6159196156545,23.4432809153562,25.2063242596172,17.197681719571,9.15405682854561,8.59850404071513,10.4220684811228
"600","gene-LOC124417576",4263.27060376927,4.62397053566308,1.03056725992323,4.48682072047147,7.22938578200169e-06,0.000180265711418237,1774.80881875637,671.251226627908,583.326777935904,25158.9766212766,5045.1867682099,28305.9940566268,77.4607704978447,46.192571317744,17.7439464104363,140.659685492137,71.1707979095074,284.883336311154,668.24614848383,608.58300821506,494.574522467828
"601","gene-CFAP69",2582.00403998973,1.00553974266658,0.224125053509993,4.48651200264741,7.23986405789403e-06,0.000180332035092144,2724.19547819333,2869.40386266377,2377.17848501456,4621.58771099354,3046.71966271569,3887.58145893035,1200.31091378284,1241.89863870656,1386.6894119756,1732.45845964482,1415.26097092968,1615.83435634752,3760.48654516654,3576.97768093749,3273.47696384358
"602","gene-LOC107056515",2834.20193760778,-2.72120379330416,0.606718067490136,-4.48512074901808,7.28726545490093e-06,0.000181316912316386,1620.60907470769,1152.24956198773,1100.84649596539,1242.37937091679,1015.07046188498,1200.50471467597,5123.6658366053,4964.56553375623,2472.6189322943,3267.99335960065,7846.58046952319,11057.361620392,205.966278642276,122.289835245726,120.327517918418
"603","gene-LOC121108737",38.5800788349677,-1.49662574834223,0.333733749521564,-4.48449025754144,7.30884452091416e-06,0.000181657865166902,61.4783293265976,42.9288575169011,50.3708359777521,17.4759246548398,10.5579394252524,2.44501978549078,64.2196131477858,61.3376766678241,70.9757856417454,21.8803955209991,48.1885610845623,51.593045158713,22.885142071364,30.5724588114316,21.7915977332568
"604","gene-SLC12A5",132.200572855493,-1.20254132726915,0.268239080321866,-4.48309517698237,7.35680965390463e-06,0.00018245678996485,118.925292795713,96.5899294130274,101.554104793855,58.7826556571884,79.9386842197681,34.230276996871,226.423790686008,209.002453831104,238.656079220369,177.387492259528,200.16786912049,173.472267780021,85.1327285054742,100.31588047501,82.4290870779714
"605","gene-LOC112530942",28100.8237762009,3.32959101513759,0.742687605231099,4.48316491575423,7.35440479110331e-06,0.00018245678996485,13141.2448539263,20731.7112131052,12085.7509033071,121664.210006148,28788.4842585418,155642.624484987,1149.33245798512,1313.83788911944,1188.84440949923,2491.23931860518,1608.75657774616,1016.158672039,16949.6516237351,13133.7372275234,30606.7727467447
"606","gene-VEZF1",5688.82270284351,1.16947648184039,0.261169416230305,4.47784621461618,7.53998844696158e-06,0.00018599982195633,4585.67866288556,4773.88408704993,5050.89495602718,14578.0986029827,7491.61216074695,13151.7614261549,3088.49995190125,2920.73356676293,3550.56367672831,3294.56241130472,3456.23187348045,3414.86140927308,5471.37976642171,5140.95002700979,5362.6279639232
"607","gene-LOC121107255",123.071867103231,-2.37595085557828,0.530681691372454,-4.4771675642956,7.56398802677539e-06,0.000186392504099973,47.3685488254113,43.9045133695579,34.9346120490861,19.0646450780071,24.1324329720055,7.33505935647235,225.761732818505,274.126406836448,290.113523810634,189.109132717207,319.527228114559,213.849433556405,52.17812392271,54.4571922578625,50.2154208635918
"608","gene-C11orf91",3212.31996974555,-1.8104800339572,0.404682519028206,-4.47382812162195,7.68315093166043e-06,0.000188925241192695,2213.21985575751,1845.94087322675,1548.4969898967,714.924190425264,844.635154020192,594.13980787426,7254.16805422978,6065.61469270705,6758.6691877352,2880.3977818001,6686.34819110257,5240.05884742407,2075.22468303129,1825.74902464518,1637.21221230729
"609","gene-LOC107051799",445.770752981556,-1.77196560116362,0.396105942615649,-4.47346381491428,7.69625871265752e-06,0.000189046014065437,467.63843946789,540.513342371891,450.087792446366,106.444268352206,179.484970229291,88.0207122776682,726.277480650732,160.538116710848,589.986218147008,649.378881355366,1443.4327451022,569.766672622309,341.446319704751,257.955121221454,115.590214063362
"610","gene-AHSA2",2145.89020809792,1.03922560247196,0.232368736038726,4.47231249860897,7.73782385637944e-06,0.000189594401029214,2376.49017298553,2144.49156413974,1686.61057241635,3117.06947025415,1950.20223955019,3220.09105749136,982.493875374373,966.257721335105,1027.37449716426,1580.85857639219,1246.2303258946,1572.46628940251,3747.67086560657,3353.4165758789,3216.62931758291
"611","gene-LOC121109370",29.5549554065094,-2.6423078856095,0.591072147187992,-4.47036440167278,7.80864385354485e-06,0.000190790646697047,19.1489878230386,6.8295909685979,8.93676122185925,1.58872042316725,6.03310824300137,2.44501978549078,52.9646294002357,53.7651239927841,64.7654043980926,44.5422337391768,45.2231111716661,106.176991486047,12.8156795599639,10.5092827164296,7.57968616808932
"612","gene-LOC112532200",34.6500652002597,-2.68421949133577,0.600427509862014,-4.47051383763651,7.80318947358902e-06,0.000190790646697047,84.658683007118,27.3183638743916,38.1843434024895,1.58872042316725,18.0993247290041,22.005178069417,45.0199349902004,6.81529740753601,32.8263008593072,63.2968584714617,91.9289472997804,77.7634303841471,5.49243409712737,1.91077867571447,2.8423823130335
"613","gene-LOC112530229",236.066138743355,-4.94514034730538,1.10707528038199,-4.46685102172914,7.93793671069445e-06,0.000193022357044589,769.990878779026,1396.16352515194,1104.09622731879,6.35488169266902,39.2152035795089,0,90.7019278479037,19.688636955104,38.1494847824381,11.7216404576781,18.5340619556009,17.197681719571,8.23865114569105,11.4646720542868,9.47460771011165
"614","gene-LOC112530661",192.409078621648,-1.90241394844128,0.425904315151776,-4.46676373251427,7.94117487557464e-06,0.000193022357044589,82.6430000783771,91.7116501497432,109.678433177363,41.3067310023486,63.3476365515144,73.3505935647235,216.492922673464,293.815043791552,338.022179118812,300.855438413738,696.139367052369,320.774150334607,116.256521722529,68.788032325721,72.9544793678597
"615","gene-LOC121111866.s1",794.521257094258,-2.06051016951286,0.4613831765188,-4.46594127046351,7.97174779005546e-06,0.000193545645029083,604.704878622272,627.34671325835,441.963464062857,424.188352985657,515.830754776617,310.517512757329,724.291307048223,1360.03046043719,1410.64373962969,2593.60831193557,1966.09329225014,544.34401268903,81.471105774056,128.977560610727,183.807389576166
"616","gene-LOC121108805",72.7675006502962,-5.62617418833287,1.25988341419649,-4.46563080753074,7.98331768017862e-06,0.000193622736375731,0,1.95131170531369,1.62486567670168,1.58872042316725,3.01655412150068,0,22.5099674951002,282.456214778992,522.55922178735,17.1917393379279,48.9299235627863,180.201795409418,0.915405682854562,4.77694668928618,3.78984308404466
"617","gene-LOC121113083",8.4212248213084,-2.35649704155453,0.527938915002068,-4.46357897588455,8.06018701169852e-06,0.000195281736790784,19.1489878230386,12.683526084539,14.6237910903151,0,3.01655412150068,2.44501978549078,9.9308680125442,7.57255267504001,16.8567490899145,7.8144269717854,12.6031621298086,11.2158793823289,3.66162273141825,0.955389337857236,3.78984308404466
"618","gene-LOC112531986",80.7293016440912,-3.8320923428292,0.859163191602646,-4.46026131040482,8.18597823341789e-06,0.000197861179044356,353.752353994029,329.771678198013,376.96883699479,7.94360211583627,22.6241559112551,4.89003957098157,15.2273309525678,15.902360617584,26.6159196156545,11.7216404576781,17.7926994773768,8.97270350586313,7.32324546283649,7.64311470285789,3.78984308404466
"619","gene-ACP5",494.426967862021,-2.28100273298771,0.511397293283872,-4.46033399656956,8.18320229901592e-06,0.000197861179044356,219.709439232759,204.887729057937,314.411508441775,44.4841718486831,120.662164860027,22.005178069417,1146.0221686476,1010.17852685034,1052.21602213887,631.40569932026,1124.64687946586,821.750096078632,217.866552519386,241.713502477881,244.444878920881
"620","gene-PLK4",5841.1754164575,1.08610972700546,0.243680838796106,4.45709942714961,8.30760773738343e-06,0.000200015628875521,5726.55520055291,6135.89965735888,5670.78121168887,7430.44541915325,6380.01196697395,7403.51991046609,2492.64787114859,2562.55182523354,2961.46465590183,4087.72674894094,3077.39564710797,3563.65874241197,10705.6694609841,11092.0702125225,8327.23271641713
"621","gene-LOC101748432",6.88942826039764,-5.5816367566473,1.2522896120511,-4.45714529844678,8.30583090248044e-06,0.000200015628875521,6.04704878622272,2.92696755797053,13.8113582519643,0,0,0,10.5929258800471,3.029021070016,59.4422204749617,0.78144269717854,2.22408743467211,4.48635175293157,0,0,0
"622","gene-CERS4L",145.761467619235,-1.0304851276246,0.231213304263976,-4.45685913665288,8.31692138124105e-06,0.000200031065337148,179.395780657941,135.616163519301,122.677358590977,61.9600965035229,123.678718981528,56.235455066288,275.416072881226,162.052627245856,182.762648027494,171.917393379279,223.150105945435,198.894927713299,110.764087625402,112.735941867154,69.1646362838151
"623","gene-LOC107052522.s1",273.989240012427,-1.09633436408583,0.246041738483632,-4.45588773206772,8.35467478451767e-06,0.000200729764484271,272.117195380022,251.719209985465,201.483343911008,185.880289510569,236.799498537804,178.486444340827,413.786167189342,463.440223712449,426.741911170994,270.379173223775,489.299235627863,340.215007930644,129.987606965348,152.862294057158,96.6409986431389
"624","gene-LOC121107438",170.037544985744,-2.18972536663363,0.491600643383666,-4.45427685277596,8.41764250998288e-06,0.000202032179492981,84.658683007118,92.6873060024,84.4930151884874,38.1292901560141,66.3641906730151,4.89003957098157,461.454333649554,383.928420624528,408.110767440036,160.977195618779,267.631854638877,284.135611018999,76.8940773597832,86.9404297450085,49.2679600925806
"625","gene-LOC121110409",141.716434845139,-1.58047957512571,0.35493542545255,-4.45286511795933,8.47319858231413e-06,0.000202943224611709,122.956658653195,103.419520381625,101.554104793855,20.6533655011743,67.8724677337654,34.230276996871,256.878452591143,286.242491116512,259.061617592371,152.381325949815,217.960568597866,241.515269366149,93.3713796511653,107.958995177868,59.6900285737034
"626","gene-LOC112532231",21.5458468662536,-3.98047206916053,0.89418976011603,-4.45148473702497,8.52785952395734e-06,0.000204040539336179,67.5253781128203,80.9794357705179,95.8670749253992,3.17744084633451,7.54138530375171,2.44501978549078,6.62057867502947,9.08706321004801,20.4055383720018,7.03298427460686,15.5686120427047,5.98180233724209,0,0.955389337857236,0
"627","gene-IFITM5",46.0686162973116,-1.79774539667325,0.404061306545367,-4.44918968372291,8.6194867777644e-06,0.000206019132154545,66.5175366484499,30.2453314323621,21.1232537971219,15.8872042316725,7.54138530375171,14.6701187129447,60.2472659427681,51.4933581902721,119.771638270445,52.3566607109622,114.911184124725,65.0521004175077,26.5467648027823,16.241618743573,28.423823130335
"628","gene-LOC121110917.s1",26.9328788360689,-1.38476207333855,0.311481802684644,-4.44572383170818,8.75964210571711e-06,0.000208936034300274,38.2979756460772,35.1236106956463,30.8724478573319,19.0646450780071,7.54138530375171,7.33505935647235,28.4684883026267,23.474913292624,32.8263008593072,50.7937753166051,57.0849108232507,26.9181105175894,10.9848681942547,18.1523974192875,17.054293878201
"629","gene-LOC107057283.s1",814.272104614659,-3.43893200708111,0.773921570275185,-4.44351487174381,8.8501035950497e-06,0.000210875660557667,98.7684635083044,117.078702318821,173.048194568729,244.662945167757,70.8890218552661,315.407552328311,1422.76235726383,4367.84838296308,2289.85628426681,361.026526096485,986.753458516191,1686.86825910227,20.1389250228004,27.7062907978599,31.2662054433685
"630","gene-LOC107049269",131.693277698999,-1.45895599583912,0.328369400181916,-4.44303274005087,8.86996623046306e-06,0.000211130826734397,137.066439154382,110.249111350223,101.554104793855,36.5405697328468,42.2317577010096,63.5705144227604,127.115110560566,243.078940868784,374.397269260207,156.288539435708,210.546943815626,131.599651419326,80.5557000912014,58.2787496092914,102.325763269206
"631","gene-LOC121106682",14.9943452737088,-3.96172365682201,0.891737148357939,-4.44270339540884,8.88355889702676e-06,0.00021123637727827,6.04704878622272,1.95131170531369,5.68702986845588,3.17744084633451,4.52483118225103,0,10.5929258800471,13.630594815072,65.6526017186145,21.0989528238206,63.015810649043,27.6658358097447,0.915405682854562,0.955389337857236,0
"632","gene-MDFI",11.6304773700462,-2.25778690116051,0.508320532549639,-4.44165985158199,8.9267594680702e-06,0.000212002469279903,20.1568292874091,16.5861494951663,20.310820958771,7.94360211583627,3.01655412150068,7.33505935647235,20.5237938925913,9.08706321004801,9.75917052573999,27.3504944012489,18.5340619556009,8.22497821370787,1.83081136570912,0.955389337857236,2.8423823130335
"633","gene-ADMP",14.0343634168688,-3.57070636943024,0.803984926841912,-4.4412603398625,8.9433515113525e-06,0.000212002469279903,11.086256108075,1.95131170531369,1.62486567670168,1.58872042316725,0,0,23.8340832301061,21.203147490112,36.3750901413945,36.7278067673914,48.1885610845623,19.4408575960368,1.83081136570912,3.82155735142895,2.8423823130335
"634","gene-NRBP2",173.75686489772,-1.05218523086745,0.236923335795779,-4.44103670638168,8.95265205010221e-06,0.000212005050857913,284.211292952468,255.621833396093,353.408284682616,88.9683436973662,164.402199621787,112.470910132576,156.907714598198,151.4510535008,216.476146207323,207.082314752313,188.306069468905,157.022311352605,100.694625114002,82.1634830557223,87.1663909330272
"635","gene-TP73",5623.76647690121,-1.89127218307566,0.426258960171817,-4.43690892107775,9.12598835752626e-06,0.000215666927731909,2472.23511210072,2544.51046372905,2421.86229112386,2756.42993419519,2612.33586921959,2396.11938978097,9788.52557103106,9122.6542076207,18960.2939368718,5090.31772942101,12766.2618750179,8337.88473282332,1792.36432702923,1644.2250504523,1650.47666310145
"636","gene-LOC121109657",40.6457331052672,-1.92333707969186,0.433550181675044,-4.4362501989065,9.15394478180716e-06,0.000216106178497832,26.2038780736318,15.6104936425095,40.621641917542,17.4759246548398,10.5579394252524,26.8952176403986,52.9646294002357,64.3666977378401,53.231839231309,49.230889922248,71.1707979095074,142.815530801655,10.9848681942547,9.55389337857236,18.0017546492121
"637","gene-LOC107052329.s1",2521.53542461237,-1.17309640477188,0.264782738497904,-4.43041117947033,9.40535805290409e-06,0.000221587930020667,2588.13688050332,2110.34360929675,1790.60197572525,1031.07955463555,1574.64125142336,1070.91866604496,5051.50152904748,4234.57145588237,2569.32344023118,2788.18754353303,4276.17877439623,3786.48087947424,2361.74666176477,1473.21035897586,1116.10878825115
"638","gene-LOC121109284",19.5768918525888,-2.17423855606034,0.490817576996836,-4.42983026272987,9.43072854649721e-06,0.000221958932576488,29.2274024667431,21.4644287584505,28.4351493422794,0,3.01655412150068,7.33505935647235,41.7096456526856,20.445892222608,22.1799330130454,11.7216404576781,41.516298780546,40.3771657763841,9.15405682854561,1.91077867571447,15.1593723361786
"639","gene-LOC121111257",36.4046604217852,-4.0923869587753,0.924823615661505,-4.42504591088769,9.64217747581861e-06,0.00022647334366574,2.01568292874091,3.90262341062737,1.62486567670168,0,1.50827706075034,0,33.1028933751473,118.889076998128,111.786862385749,57.0453168940334,137.152058471447,61.3134739567314,9.15405682854561,5.73233602714342,2.8423823130335
"640","gene-LOC121109864",71.6332059020406,-1.52354380694583,0.344348585137893,-4.424423019876,9.67003765067192e-06,0.000226896661660985,81.6351586140067,49.758448485499,49.5584031394013,15.8872042316725,18.0993247290041,17.1151384984355,133.735689235595,106.01573745056,99.3660998984435,96.1174517529604,146.789770688359,113.6542444076,42.1086614113098,52.546413582148,52.1103424056141
"641","gene-LOC112530277",49.7694353642984,-2.36056636369966,0.533805267067582,-4.4221488796228,9.77240788394192e-06,0.000228833084104691,24.1881951448909,26.3427080217348,30.0600150189811,7.94360211583627,7.54138530375171,0,90.7019278479037,135.548692883216,118.884440949923,46.8865618307124,105.273471907813,85.988408597855,32.9546045827642,14.3308400678585,19.8966761912345
"642","gene-LOC107055625",20.1685075290057,-1.96766463214357,0.445368296957765,-4.41806173808137,9.95899765571036e-06,0.000232965802159188,26.2038780736318,15.6104936425095,28.4351493422794,0,9.04966236450205,12.2250989274539,29.1305461701296,46.9498265852481,38.1494847824381,9.37731236614248,28.1717741725133,35.8908140234525,10.9848681942547,3.82155735142895,8.52714693910049
"643","gene-LOC112532601",16.7983141170592,-2.18181227817321,0.494160425492541,-4.41519022086511,1.00921206645332e-05,0.000235840692125085,24.1881951448909,15.6104936425095,21.9356866354727,0,4.52483118225103,4.89003957098157,59.5852080752652,20.445892222608,16.8567490899145,10.158755063321,25.2063242596172,26.9181105175894,6.40783977998193,10.5092827164296,4.73730385505583
"644","gene-LOC112530268.s1",845.203621147776,-2.24659262676732,0.509258747112806,-4.41149541270358,1.02659129702742e-05,0.000238933685831861,1219.48817188825,1002.97421653123,1282.83145175598,311.389202940782,915.524175875458,124.69600906003,1113.58133313996,1266.88806253419,1260.7073924615,832.236472495145,1544.25804214067,1591.90714699855,43.939472777019,106.048216502153,61.5849501157257
"645","gene-LOC121107006",98.0469742463004,-5.16542198503791,1.17103774501261,-4.41097821742908,1.02904670868855e-05,0.000239022782838887,449.497293109222,21953.2323406316,898.55071921603,7.94360211583627,3.01655412150068,2.44501978549078,9.9308680125442,16.659615885088,9.75917052573999,21.0989528238206,14.8272495644807,11.9636046744842,0,4.77694668928618,8.52714693910049
"646","gene-LOC112531453",29.4575824937123,-3.3723371461824,0.764795729672836,-4.40946126572257,1.03628090783108e-05,0.000240219287830389,2.01568292874091,5.85393511594106,8.12432838350841,9.53232253900353,4.52483118225103,0,56.9369766052534,67.3957188078561,70.9757856417454,19.5360674294635,86.7394099522121,97.9520132723392,1.83081136570912,2.86616801357171,7.57968616808932
"647","gene-RBP5",377.729059321705,-2.10450351784781,0.477513021391459,-4.40721702565376,1.04707261445035e-05,0.000241839717064329,231.803536805204,196.106826384025,283.539060584443,28.5969676170106,114.629056617026,26.8952176403986,610.417353837717,720.149759396305,874.776558034512,507.937753166051,1027.52839481851,456.860153506864,173.011674059512,185.345531544304,228.338045813691
"648","gene-LOC121107183",18.1905386589078,-3.89447746651354,0.883675399527973,-4.40713577473564,1.0474653255897e-05,0.000241839717064329,2.01568292874091,0.975655852656843,3.24973135340336,0,1.50827706075034,2.44501978549078,31.7787776401414,30.29021070016,80.7349561674854,14.8474112463923,51.1540109974584,46.3589681136262,2.74621704856368,1.91077867571447,2.8423823130335
"649","gene-LOC121108642",120.704315573793,-1.67890339366054,0.381016971856283,-4.40637430264869,1.05115260098164e-05,0.000242327279539432,119.933134260084,71.2228772439495,99.1168062788026,44.4841718486831,76.9221300982675,66.0155342082512,195.307070913369,235.506388193744,149.049149847665,163.321523710315,400.335738240979,62.8089245410419,48.5165011912918,40.1263521900039,37.8984308404466
"650","gene-ARHGAP44",394.400306750373,-1.41387211585798,0.320942926020287,-4.40536930783952,1.05603806408221e-05,0.000242846639561876,282.195610023727,218.546910995133,268.915269494128,138.218676815551,206.633957322797,119.805969489048,525.011888929837,627.764616760817,567.806285133963,560.294413877013,712.449341573298,972.042879801839,248.074940053586,252.22278519431,216.021055790546
"651","gene-MTFP1",109.21943965162,-2.3785598396927,0.54022001748837,-4.40294650826023,1.06790503389341e-05,0.000244992730532811,41.3215000391886,31.220987285019,47.1211046243488,17.4759246548398,12.0662164860027,9.78007914196313,191.996781575854,227.933835518704,322.05262734942,146.911227069565,279.493654290461,166.742740150623,57.6705580198374,34.3940161628605,52.1103424056141
"652","gene-LOC101752000.s1",101.66017222043,-1.02543202461531,0.23309493397993,-4.3992033936851,1.086489619626e-05,0.000248856832936184,99.7763049726748,100.492552823655,101.554104793855,38.1292901560141,95.0214548272716,53.7904352807972,108.577490270483,147.66477716328,130.418006116707,102.368993330389,203.87468151161,154.779135476139,69.5708318969467,54.4571922578625,64.4273324287592
"653","gene-LOC112531989",12.4514881533313,-2.15400688474181,0.489770043348661,-4.39799639441892,1.09254793667141e-05,0.000249501169894317,19.1489878230386,32.1966431376758,24.3729851505252,1.58872042316725,4.52483118225103,0,22.5099674951002,17.416871152592,19.51834105148,8.59586966896394,11.1204371733605,9.72042879801839,2.74621704856368,5.73233602714342,7.57968616808932
"654","gene-LOC121109798",146.526509793183,-1.41926977941752,0.322797895220398,-4.39677519721273,1.09871033491637e-05,0.000250660275715589,117.917451331343,154.153624719781,120.240060075924,60.3713760803557,69.3807447945157,34.230276996871,292.629577436302,116.617311195616,153.485136450274,197.705002386171,355.853989547537,254.226599332789,80.5557000912014,125.156003259298,65.3747931997704
"655","gene-LOC121107781",10.2324926233201,-4.3540722921588,0.990410360298434,-4.39623055926719,1.10146937144373e-05,0.000251041413560768,2.01568292874091,7.80524682125474,11.3740597369118,1.58872042316725,0,0,7.94469441003536,3.78627633752,13.3079598078273,38.2906921617484,57.8262733014747,6.72952762939735,0.915405682854562,0.955389337857236,0.947460771011165
"656","gene-LOC112533226",201.500865576698,-3.36138160340284,0.764984797736717,-4.39405019988347,1.11258106448154e-05,0.000253323615520896,823.40647639066,858.577150338022,860.36637581354,20.6533655011743,63.3476365515144,26.8952176403986,57.5990344727563,40.891784445216,70.0885883212235,32.8205932814987,54.1194609103546,40.3771657763841,22.885142071364,32.483237487146,18.0017546492121
"657","gene-LOC121108538",45.0287059362002,-2.53075151409825,0.576283871021577,-4.39150155219855,1.12570531908258e-05,0.000256059104385006,26.2038780736318,25.3670521690779,34.9346120490861,7.94360211583627,22.6241559112551,2.44501978549078,186.038260768328,47.7070818527521,172.116280181232,21.8803955209991,51.8953734756825,40.3771657763841,7.32324546283649,18.1523974192875,10.4220684811228
"658","gene-ARPC3",872.975374139207,1.25744028319263,0.286535265008818,4.38843115228395,1.1417126503442e-05,0.000258747638413224,762.935988528433,708.326149028868,905.862614761187,2168.6033776233,1099.533977287,2122.277173806,478.66783820463,390.743718032064,475.537763799694,424.323384567947,427.024787457044,472.562384642125,794.572132717759,799.660875786507,1063.99844584554
"659","gene-LOC124417424",100.216695758055,1.85337517340081,0.422432833845082,4.38738427723753,1.14721996678185e-05,0.000259417926802189,63.4940122553385,85.8577150338022,73.9313882899265,301.856880401778,126.695273103029,383.868106322053,33.1028933751473,50.7361029227681,24.8415249746109,40.6350202532841,40.7749363023219,26.1703852254341,87.8789455540379,53.5018029200052,109.905449437295
"660","gene-LOC101752068",39.9315458002894,-3.21448176138958,0.732807385792758,-4.38653024479567,1.15173156545656e-05,0.000260183041696921,4.03136585748181,22.4400846111074,19.4983881204202,15.8872042316725,7.54138530375171,7.33505935647235,63.5575552802829,37.105508107696,308.744667541592,26.5690517040703,42.25766125877,33.6476381469867,2.74621704856368,3.82155735142895,3.78984308404466
"661","gene-LOC121106967.s1",53.0048551192278,-1.44762303366398,0.330354416457663,-4.38203021223875,1.17578499429804e-05,0.000265356955904934,76.5959512921544,66.3445979806653,84.4930151884874,28.5969676170106,36.1986494580082,7.33505935647235,29.7926040376326,48.4643371202561,57.6678258339181,54.7009888024978,110.463009255381,112.906519115444,32.0391988999097,24.8401227842881,24.6339800462903
"662","gene-FRMD8",29171.2230375363,3.19387729497702,0.729447552360852,4.37848791820613,1.19505564849102e-05,0.000269442409896827,14819.3008921031,22622.5322555542,14070.5243273982,123365.72957936,30139.9005049741,157009.390545076,1356.55657051354,1540.25721410314,1376.93024144986,2755.36695025153,1823.75169643113,1260.66484257377,18476.5483027365,14664.2709467707,32286.6206937475
