81	6213537	G03.C
82	5922502	G03.C
83	5747253	G03.C
84	5499885	G03.C
85	5274716	G03.C
86	4827024	G03.C
87	3966597	G03.C
88	3141424	G03.C
89	2983600	G03.C
90	2491098	G03.C
91	1909816	G03.C
92	1414299	G03.C
93	1118103	G03.C
94	884211	G03.C
95	529410	G03.C
96	281585	G03.C
97	147463	G03.C
98	90433	G03.C
99	60443	G03.C
100	1214	G03.C
1	195799483	G04.C
2	195799483	G04.C
3	195799483	G04.C
4	195799483	G04.C
5	195799483	G04.C
6	195799483	G04.C
7	195799483	G04.C
8	195799483	G04.C
9	195799483	G04.C
10	195799483	G04.C
11	195799483	G04.C
12	195799483	G04.C
13	195799483	G04.C
14	195799483	G04.C
15	195799483	G04.C
16	195799483	G04.C
17	195799483	G04.C
18	152086445	G04.C
19	152086445	G04.C
20	152086445	G04.C
21	152086445	G04.C
22	152086445	G04.C
23	152086445	G04.C
24	152086445	G04.C
25	152086445	G04.C
26	152086445	G04.C
27	152086445	G04.C
28	152086445	G04.C
29	152086445	G04.C
30	152086445	G04.C
31	152086445	G04.C
32	111752468	G04.C
33	111752468	G04.C
34	111752468	G04.C
35	111752468	G04.C
36	111752468	G04.C
37	111752468	G04.C
38	111752468	G04.C
39	111752468	G04.C
40	111752468	G04.C
41	111752468	G04.C
42	91553107	G04.C
43	91553107	G04.C
44	91553107	G04.C
45	91553107	G04.C
46	91553107	G04.C
47	91553107	G04.C
48	91553107	G04.C
49	91553107	G04.C
50	75248722	G04.C
51	75248722	G04.C
52	75248722	G04.C
53	75248722	G04.C
54	75248722	G04.C
55	75248722	G04.C
56	75248722	G04.C
57	59652253	G04.C
58	59652253	G04.C
59	59652253	G04.C
60	59652253	G04.C
61	59652253	G04.C
62	59652253	G04.C
63	36960547	G04.C
64	36960547	G04.C
65	36960547	G04.C
66	36394575	G04.C
67	36394575	G04.C
68	36394575	G04.C
69	23530221	G04.C
70	23530221	G04.C
71	21567209	G04.C
72	21567209	G04.C
73	21390458	G04.C
74	21390458	G04.C
75	20237436	G04.C
76	20237436	G04.C
77	19641148	G04.C
78	19641148	G04.C
79	18849435	G04.C
80	18849435	G04.C
81	16949465	G04.C
82	14689876	G04.C
83	14482381	G04.C
84	14482381	G04.C
85	11835338	G04.C
86	11584139	G04.C
87	11444063	G04.C
88	11021644	G04.C
89	7570652	G04.C
90	6901403	G04.C
91	6621994	G04.C
92	6390996	G04.C
93	5893421	G04.C
94	5447799	G04.C
95	3126231	G04.C
96	2811953	G04.C
97	2443780	G04.C
98	2156507	G04.C
99	1156526	G04.C
100	16516	G04.C
1	195678878	G05.C
2	195678878	G05.C
3	195678878	G05.C
4	195678878	G05.C
5	195678878	G05.C
6	195678878	G05.C
7	195678878	G05.C
8	195678878	G05.C
9	195678878	G05.C
10	195678878	G05.C
11	195678878	G05.C
12	195678878	G05.C
13	195678878	G05.C
14	195678878	G05.C
15	195678878	G05.C
16	195678878	G05.C
17	195678878	G05.C
18	152008718	G05.C
19	152008718	G05.C
20	152008718	G05.C
21	152008718	G05.C
22	152008718	G05.C
23	152008718	G05.C
24	152008718	G05.C
25	152008718	G05.C
26	152008718	G05.C
27	152008718	G05.C
28	152008718	G05.C
29	152008718	G05.C
30	152008718	G05.C
31	152008718	G05.C
32	111448555	G05.C
33	111448555	G05.C
34	111448555	G05.C
35	111448555	G05.C
36	111448555	G05.C
37	111448555	G05.C
38	111448555	G05.C
39	111448555	G05.C
40	111448555	G05.C
41	111448555	G05.C
42	91836423	G05.C
43	91836423	G05.C
44	91836423	G05.C
45	91836423	G05.C
46	91836423	G05.C
47	91836423	G05.C
48	91836423	G05.C
49	91836423	G05.C
50	91836423	G05.C
51	74960186	G05.C
52	74960186	G05.C
53	74960186	G05.C
54	74960186	G05.C
55	74960186	G05.C
56	74960186	G05.C
57	74960186	G05.C
58	59637269	G05.C
59	59637269	G05.C
60	59637269	G05.C
61	59637269	G05.C
62	59637269	G05.C
63	37167938	G05.C
64	37167938	G05.C
65	37167938	G05.C
66	36419308	G05.C
67	36419308	G05.C
68	36419308	G05.C
69	36419308	G05.C
70	30301954	G05.C
71	30301954	G05.C
72	25418020	G05.C
73	25418020	G05.C
74	25418020	G05.C
75	21659680	G05.C
76	21659680	G05.C
77	21284859	G05.C
78	21284859	G05.C
79	20119826	G05.C
80	19363840	G05.C
81	19363840	G05.C
82	16700723	G05.C
83	16700723	G05.C
84	14714703	G05.C
85	13404359	G05.C
86	11838496	G05.C
87	11627338	G05.C
88	11615354	G05.C
89	11615354	G05.C
90	7323595	G05.C
91	7059024	G05.C
92	6566044	G05.C
93	6038034	G05.C
94	5674090	G05.C
95	3995976	G05.C
96	2874998	G05.C
97	2502714	G05.C
98	1988951	G05.C
99	1163345	G05.C
100	11784	G05.C
1	200044509	G01.S
2	200044509	G01.S
3	200044509	G01.S
4	200044509	G01.S
5	200044509	G01.S
6	200044509	G01.S
7	200044509	G01.S
8	200044509	G01.S
9	200044509	G01.S
10	200044509	G01.S
11	200044509	G01.S
12	200044509	G01.S
13	200044509	G01.S
14	200044509	G01.S
15	200044509	G01.S
16	200044509	G01.S
17	200044509	G01.S
18	200044509	G01.S
19	152127819	G01.S
20	152127819	G01.S
21	152127819	G01.S
22	152127819	G01.S
23	152127819	G01.S
24	152127819	G01.S
25	152127819	G01.S
26	152127819	G01.S
27	152127819	G01.S
28	152127819	G01.S
29	152127819	G01.S
30	152127819	G01.S
31	152127819	G01.S
32	112377238	G01.S
33	112377238	G01.S
34	112377238	G01.S
35	112377238	G01.S
36	112377238	G01.S
37	112377238	G01.S
38	112377238	G01.S
39	112377238	G01.S
40	112377238	G01.S
41	112377238	G01.S
42	112377238	G01.S
43	91364047	G01.S
44	91364047	G01.S
45	91364047	G01.S
46	91364047	G01.S
47	91364047	G01.S
48	91364047	G01.S
49	91364047	G01.S
50	91364047	G01.S
51	87735852	G01.S
52	87735852	G01.S
53	87735852	G01.S
54	87735852	G01.S
55	87735852	G01.S
56	87735852	G01.S
57	87735852	G01.S
58	87735852	G01.S
59	59473047	G01.S
60	59473047	G01.S
61	59473047	G01.S
62	59473047	G01.S
63	59473047	G01.S
64	36439816	G01.S
65	36439816	G01.S
66	36439816	G01.S
67	36439816	G01.S
68	36158469	G01.S
69	36158469	G01.S
70	36158469	G01.S
71	29594148	G01.S
72	29594148	G01.S
73	29594148	G01.S
74	23966833	G01.S
75	23966833	G01.S
76	21606253	G01.S
77	21606253	G01.S
78	20591337	G01.S
79	20591337	G01.S
80	19822308	G01.S
81	19253982	G01.S
82	19253982	G01.S
83	16259740	G01.S
84	16259740	G01.S
85	15361164	G01.S
86	14151827	G01.S
87	13529386	G01.S
88	13529386	G01.S
89	12199395	G01.S
90	11322113	G01.S
91	11295715	G01.S
92	8591846	G01.S
93	6970121	G01.S
94	6534586	G01.S
95	6322964	G01.S
96	5772503	G01.S
97	4932503	G01.S
98	4011625	G01.S
99	3424470	G01.S
100	16785	G01.S
1	196449156	G02.S
2	196449156	G02.S
3	196449156	G02.S
4	196449156	G02.S
5	196449156	G02.S
6	196449156	G02.S
7	196449156	G02.S
8	196449156	G02.S
9	196449156	G02.S
10	196449156	G02.S
11	196449156	G02.S
12	196449156	G02.S
13	196449156	G02.S
14	196449156	G02.S
15	196449156	G02.S
16	196449156	G02.S
17	196449156	G02.S
18	196449156	G02.S
19	149539284	G02.S
20	149539284	G02.S
21	149539284	G02.S
22	149539284	G02.S
23	149539284	G02.S
24	149539284	G02.S
25	149539284	G02.S
26	149539284	G02.S
27	149539284	G02.S
28	149539284	G02.S
29	149539284	G02.S
30	149539284	G02.S
31	149539284	G02.S
32	149539284	G02.S
33	110642502	G02.S
34	110642502	G02.S
35	110642502	G02.S
36	110642502	G02.S
37	110642502	G02.S
38	110642502	G02.S
39	110642502	G02.S
40	110642502	G02.S
41	110642502	G02.S
42	110642502	G02.S
43	110642502	G02.S
44	90861225	G02.S
45	90861225	G02.S
46	90861225	G02.S
47	90861225	G02.S
48	90861225	G02.S
49	90861225	G02.S
50	90861225	G02.S
51	90861225	G02.S
52	86044486	G02.S
53	86044486	G02.S
54	86044486	G02.S
55	86044486	G02.S
56	86044486	G02.S
57	86044486	G02.S
58	86044486	G02.S
59	86044486	G02.S
60	86044486	G02.S
61	59506338	G02.S
62	59506338	G02.S
63	59506338	G02.S
64	59506338	G02.S
65	59506338	G02.S
66	36382834	G02.S
67	36382834	G02.S
68	36382834	G02.S
69	36382834	G02.S
70	36220557	G02.S
71	36220557	G02.S
72	36220557	G02.S
73	29578256	G02.S
74	29578256	G02.S
75	29578256	G02.S
76	23733309	G02.S
77	23733309	G02.S
78	20453248	G02.S
79	20453248	G02.S
80	20119077	G02.S
81	20119077	G02.S
82	19638187	G02.S
83	19638187	G02.S
84	17905061	G02.S
85	17905061	G02.S
86	15331188	G02.S
87	14265659	G02.S
88	12703657	G02.S
89	12703657	G02.S
90	11623896	G02.S
91	11092391	G02.S
92	10455293	G02.S
93	9109940	G02.S
94	6478339	G02.S
95	6253421	G02.S
96	5349051	G02.S
97	4686657	G02.S
98	3067737	G02.S
99	239848	G02.S
100	1437	G02.S
1	196242913	G03.S
2	196242913	G03.S
3	196242913	G03.S
4	196242913	G03.S
5	196242913	G03.S
6	196242913	G03.S
7	196242913	G03.S
8	196242913	G03.S
9	196242913	G03.S
10	196242913	G03.S
11	196242913	G03.S
12	196242913	G03.S
13	196242913	G03.S
14	196242913	G03.S
15	196242913	G03.S
16	196242913	G03.S
17	196242913	G03.S
18	196242913	G03.S
19	149940142	G03.S
20	149940142	G03.S
21	149940142	G03.S
22	149940142	G03.S
23	149940142	G03.S
24	149940142	G03.S
25	149940142	G03.S
26	149940142	G03.S
27	149940142	G03.S
28	149940142	G03.S
29	149940142	G03.S
30	149940142	G03.S
31	149940142	G03.S
32	149940142	G03.S
33	110406817	G03.S
34	110406817	G03.S
35	110406817	G03.S
36	110406817	G03.S
37	110406817	G03.S
38	110406817	G03.S
39	110406817	G03.S
40	110406817	G03.S
41	110406817	G03.S
42	110406817	G03.S
43	110406817	G03.S
44	90563926	G03.S
45	90563926	G03.S
46	90563926	G03.S
47	90563926	G03.S
48	90563926	G03.S
49	90563926	G03.S
50	90563926	G03.S
51	90563926	G03.S
52	90563926	G03.S
53	86044486	G03.S
54	86044486	G03.S
55	86044486	G03.S
56	86044486	G03.S
57	86044486	G03.S
58	86044486	G03.S
59	86044486	G03.S
60	86044486	G03.S
61	59353219	G03.S
62	59353219	G03.S
63	59353219	G03.S
64	59353219	G03.S
65	59353219	G03.S
66	36265832	G03.S
67	36265832	G03.S
68	36265832	G03.S
69	36265832	G03.S
70	36041924	G03.S
71	36041924	G03.S
72	36041924	G03.S
73	29567511	G03.S
74	29567511	G03.S
75	29567511	G03.S
76	23494135	G03.S
77	23494135	G03.S
78	20321356	G03.S
79	20321356	G03.S
80	20129920	G03.S
81	20129920	G03.S
82	19981121	G03.S
83	19981121	G03.S
84	17936364	G03.S
85	17936364	G03.S
86	15370873	G03.S
87	14125975	G03.S
88	14125975	G03.S
89	12700396	G03.S
90	11216778	G03.S
91	10459299	G03.S
92	10193151	G03.S
93	9109940	G03.S
94	6402218	G03.S
95	6382819	G03.S
96	5297963	G03.S
97	4783206	G03.S
98	1684341	G03.S
99	107025	G03.S
100	1219	G03.S
1	200098415	G04.S
2	200098415	G04.S
3	200098415	G04.S
4	200098415	G04.S
5	200098415	G04.S
6	200098415	G04.S
7	200098415	G04.S
8	200098415	G04.S
9	200098415	G04.S
10	200098415	G04.S
11	200098415	G04.S
12	200098415	G04.S
13	200098415	G04.S
14	200098415	G04.S
15	200098415	G04.S
16	200098415	G04.S
17	200098415	G04.S
18	200098415	G04.S
19	152086445	G04.S
20	152086445	G04.S
21	152086445	G04.S
22	152086445	G04.S
23	152086445	G04.S
24	152086445	G04.S
25	152086445	G04.S
26	152086445	G04.S
27	152086445	G04.S
28	152086445	G04.S
29	152086445	G04.S
30	152086445	G04.S
31	152086445	G04.S
32	111752468	G04.S
33	111752468	G04.S
34	111752468	G04.S
35	111752468	G04.S
36	111752468	G04.S
37	111752468	G04.S
38	111752468	G04.S
39	111752468	G04.S
40	111752468	G04.S
41	111752468	G04.S
42	91553107	G04.S
43	91553107	G04.S
44	91553107	G04.S
45	91553107	G04.S
46	91553107	G04.S
47	91553107	G04.S
48	91553107	G04.S
49	91553107	G04.S
50	91553107	G04.S
51	86307981	G04.S
52	86307981	G04.S
53	86307981	G04.S
54	86307981	G04.S
55	86307981	G04.S
56	86307981	G04.S
57	86307981	G04.S
58	86307981	G04.S
59	59652253	G04.S
60	59652253	G04.S
61	59652253	G04.S
62	59652253	G04.S
63	59652253	G04.S
64	36960547	G04.S
65	36960547	G04.S
66	36960547	G04.S
67	36394575	G04.S
68	36394575	G04.S
69	36394575	G04.S
70	36394575	G04.S
71	29871179	G04.S
72	29871179	G04.S
73	23530221	G04.S
74	23530221	G04.S
75	21567209	G04.S
76	21567209	G04.S
77	21390458	G04.S
78	21390458	G04.S
79	20237436	G04.S
80	20237436	G04.S
81	19641148	G04.S
82	19641148	G04.S
83	16949465	G04.S
84	14689876	G04.S
85	14689876	G04.S
86	14482381	G04.S
87	11835338	G04.S
88	11584139	G04.S
89	11444063	G04.S
90	7570652	G04.S
91	7084766	G04.S
92	6728043	G04.S
93	5969972	G04.S
94	5616133	G04.S
95	4197906	G04.S
96	3126231	G04.S
97	2765276	G04.S
98	2330271	G04.S
99	1156526	G04.S
100	16516	G04.S
1	200008622	G05.S
2	200008622	G05.S
3	200008622	G05.S
4	200008622	G05.S
5	200008622	G05.S
6	200008622	G05.S
7	200008622	G05.S
8	200008622	G05.S
9	200008622	G05.S
10	200008622	G05.S
11	200008622	G05.S
12	200008622	G05.S
13	200008622	G05.S
14	200008622	G05.S
15	200008622	G05.S
16	200008622	G05.S
17	200008622	G05.S
18	200008622	G05.S
19	152008718	G05.S
20	152008718	G05.S
21	152008718	G05.S
22	152008718	G05.S
23	152008718	G05.S
24	152008718	G05.S
25	152008718	G05.S
26	152008718	G05.S
27	152008718	G05.S
28	152008718	G05.S
29	152008718	G05.S
30	152008718	G05.S
31	152008718	G05.S
32	152008718	G05.S
33	111448555	G05.S
34	111448555	G05.S
35	111448555	G05.S
36	111448555	G05.S
37	111448555	G05.S
38	111448555	G05.S
39	111448555	G05.S
40	111448555	G05.S
41	111448555	G05.S
42	111448555	G05.S
43	91836423	G05.S
44	91836423	G05.S
45	91836423	G05.S
46	91836423	G05.S
47	91836423	G05.S
48	91836423	G05.S
49	91836423	G05.S
50	91836423	G05.S
51	85954580	G05.S
52	85954580	G05.S
53	85954580	G05.S
54	85954580	G05.S
55	85954580	G05.S
56	85954580	G05.S
57	85954580	G05.S
58	85954580	G05.S
59	59637269	G05.S
60	59637269	G05.S
61	59637269	G05.S
62	59637269	G05.S
63	59637269	G05.S
64	37167938	G05.S
65	37167938	G05.S
66	37167938	G05.S
67	37167938	G05.S
68	36419308	G05.S
69	36419308	G05.S
70	36419308	G05.S
71	30301954	G05.S
72	30301954	G05.S
73	30301954	G05.S
74	25418020	G05.S
75	25418020	G05.S
76	21659680	G05.S
77	21659680	G05.S
78	21284859	G05.S
79	21284859	G05.S
80	20119826	G05.S
81	20119826	G05.S
82	19363840	G05.S
83	19363840	G05.S
84	16700723	G05.S
85	14714703	G05.S
86	13404359	G05.S
87	13404359	G05.S
88	11838496	G05.S
89	11627338	G05.S
90	11615354	G05.S
91	7570652	G05.S
92	7059024	G05.S
93	6923779	G05.S
94	6038034	G05.S
95	5674090	G05.S
96	3995976	G05.S
97	2768821	G05.S
98	2401532	G05.S
99	1163345	G05.S
100	11784	G05.S
